No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
8458        1        0.1671790021281627        0.17770158429888863        0.16836131473161503        0.1578387325608891        0.16883423977299597        0.16008512650744858
8459        3        0.16715923868069513        0.17768057690034283        0.16845962879773022        0.15782007329471567        0.16881428064783072        0.16006620167868543
8460        5        0.16713947990543734        0.1776595744680851        0.16843971631205673        0.15780141843971632        0.16891252955082742        0.16004728132387708
8461        6        0.16711972580073278        0.17763857700035457        0.1684198085332703        0.15778276799432692        0.16889256589055668        0.1601465547807588
8462        3        0.16709997636492555        0.17761758449539117        0.16851808083195463        0.15776412195698417        0.1688726069487119        0.16012762940203262
8463        1        0.16719839300484463        0.17759659695143565        0.1684981684981685        0.15774548032612548        0.16885265272362046        0.16010870849580527
8464        6        0.16717863894139887        0.17757561436672967        0.16847826086956522        0.15772684310018903        0.16883270321361057        0.16020793950850662
8465        3        0.16715888954518607        0.17755463673951566        0.1685764914353219        0.1577082102776137        0.1688127584170112        0.16018901358535145
8466        5        0.16713914481455233        0.17753366406803686        0.1685565792582093        0.15768958185683912        0.16891093786912356        0.16017009213323885
8467        1        0.1672375103342388        0.17751269635053737        0.1685366717845754        0.15767095783630566        0.1688909885437581        0.16015117515058463
8468        6        0.16721776098252245        0.17749173358526216        0.1685167690127539        0.15765233821445443        0.16887104393008975        0.16025035427491732
8469        3        0.16719801629472192        0.17747077577045697        0.16861494863620263        0.15763372298972725        0.1688511040264494        0.16023143228244185
8470        4        0.16717827626918536        0.17744982290436837        0.16859504132231404        0.15773317591499408        0.16883116883116883        0.1602125147579693
8471        4        0.1671585409042616        0.17742887498524376        0.168575138708535        0.1578326053594617        0.16881123834258058        0.16019360169991737
8472        3        0.1671388101983003        0.17740793201133145        0.16867327667610954        0.15781397544853634        0.16879131255901794        0.16017469310670443
8473        1        0.16723710610173492        0.17738699398088045        0.16865336952673196        0.15779534993508793        0.16877139147881506        0.16015578897674967
8474        1        0.1673353788057588        0.17736606089214066        0.16863346707576116        0.15777672881755958        0.16875147510030683        0.16013688930847297
8475        3        0.16731563421828907        0.17734513274336283        0.1687315634218289        0.15775811209439528        0.1687315634218289        0.16011799410029498
8476        3        0.16729589428975933        0.17732420953279848        0.16882963662104766        0.15773949976403964        0.1687116564417178        0.1600991033506371
8477        5        0.1672761590185207        0.1773032912587        0.1688097204199599        0.15772089182493806        0.1688097204199599        0.16008021705792144
